business_id,name,address,city,state,postal_code,latitude,longitude
61324,HRD COFFEE SHOP INC.,521 03RD ST A,San Francisco,CA,94107,37.781108,-122.395473
61326,FRANCES,3870 17TH ST,San Francisco,CA,94114,37.762698,-122.432232
61351,DON PISTO RESTAURANTS LLC,510 UNION ST,San Francisco,CA,94133,37.800628,-122.407824
61356,RED DOOR CAFE,1608 BUSH ST,San Francisco,CA,94109,37.788315,-122.423768
61357,SMUGGLER'S COVE,650 GOUGH ST,San Francisco,CA,94102,,
61390,FONDUE COWBOY,1052 FOLSOM ST,San Francisco,CA,94103,37.777504,-122.406948
61391,TIN VIETNAMESE CUISINE,937 HOWARD ST,San Francisco,CA,94103,37.780828,-122.405752
61427,NICK'S FOODS,1659 MARKET ST,San Francisco,CA,94103,37.773337,-122.421553
61436,OZONE THAI RESTAURANT AND LOUNGE,598 02ND ST,San Francisco,CA,94107,37.781947,-122.392239
61438,GREEN CHILE KITCHEN,1801 MCALLISTER,San Francisco,CA,94115,37.7773,-122.441709
61460,PERA,1457 18TH ST,San Francisco,CA,94107,37.762493,-122.397073
61464,STONE KOREAN KITCHEN,4 EMBARCADERO CENTER  STREET LEVEL,San Francisco,CA,94111,37.795108,-122.396184
61467,DAGWOOD & SCOOPS,2736 24 ST,San Francisco,CA,94110,37.752968,-122.407062
61471,RUCHI,474 03RD ST,San Francisco,CA,94107,37.781494,-122.396179
61493,A-1 LIQUOR & GROCERY,4055 IRVING ST,San Francisco,CA,94122,37.762434,-122.501281
61494,GOLDEN CITY INN,5131 03RD ST,San Francisco,CA,94124,37.731902,-122.391576
61499,THE PLANT CAFE ORGANIC,101 CALIFORNIA ST,San Francisco,CA,94111,37.793424,-122.398168
61500,HAPPY LOUNGE,3745 GEARY BLVD,San Francisco,CA,94118,37.781143,-122.459709
61512,DELAROSA,2175 CHESTNUT ST,San Francisco,CA,94123,37.800414,-122.439127
61514,FOODS CO #357,1800 FOLSOM ST,San Francisco,CA,94103,37.767907,-122.415584
61516,GASTRONAUT LLC,5919 03RD ST,San Francisco,CA,94124,37.724496,-122.394539
61550,BARBACCO ENO-TRATTORIA,220 CALIFORNIA ST,San Francisco,CA,94111,37.793419,-122.399088
61563,DARTEALING LOUNGE,470 03RD ST  #101B,San Francisco,CA,94107,37.781638,-122.396308
61579,LA OAXAQUENA BAKERY AND RESTAURANT,2128 MISSION ST,San Francisco,CA,94110,37.762898,-122.419505
61592,THE SACRED GROUNDS CAFE,2095 HAYES ST,San Francisco,CA,94117,37.773291,-122.450838
61595,HOG & ROCKS,3431 19TH ST,San Francisco,CA,94110,37.760153,-122.419849
61598,BROTHERS PIZZA,3627 TARAVAL ST,San Francisco,CA,94116,37.741723,-122.505149
61602,THE GROVE,690 MISSION ST,San Francisco,CA,94105,37.786474,-122.401788
61612,THE AMERICAN GRILLED CHEESE,1 SOUTH PARK  SUITE 103A,San Francisco,CA,94107,37.782268,-122.393063
61623,SAMMY'S ON 2ND,84 02ND ST,San Francisco,CA,94105,37.788248,-122.400138
61635,CREDO RESTAURANT,360 PINE ST,San Francisco,CA,94104,37.792036,-122.402002
61641,DONAIRO'S PIZZA,6905 GEARY BLVD,San Francisco,CA,94121,37.779663,-122.493618
61643,LEE'S DELI,615 MARKET ST,San Francisco,CA,94105,37.788983,-122.401626
61669,GOOD EATS CAFE,200 PINE ST #160,San Francisco,CA,94104,37.792237,-122.400124
61697,PAD THAI RESTAURANT,3259 MISSION ST,San Francisco,CA,94110,37.744722,-122.420435
61728,EMMA'S COFFEEHOUSE,5549 GEARY BLVD,San Francisco,CA,94121,37.780273,-122.479129
61736,ROSAMUNDE SAUSAGE GRILL,2832 MISSION ST,San Francisco,CA,94110,37.751587,-122.418444
61789,COFFEE MINE,79 09TH ST,San Francisco,CA,94103,37.774722,-122.406761
61802,WHAT'S UP DOG! BEALE,195 BEALE ST,San Francisco,CA,94105,37.790034,-122.394382
61806,PAULIE'S PICKLING,331 CORTLAND AVE,San Francisco,CA,94110,37.739228,-122.417988
61816,BULLITT,2209 POLK ST,San Francisco,CA,94109,37.797114,-122.422034
61823,SUSHI DELIGHT,1946 MARKET ST,San Francisco,CA,94102,37.770184,-122.425728
61856,YOPPI YOGURT,101 CALIFORNIA ST,San Francisco,CA,94111,37.793424,-122.398168
61861,SO,1010 BRYANT ST,San Francisco,CA,94103,37.772264,-122.407339
61915,LA LOMA PRODUCE NOS. 3 & 9 INC,5652 MISSION ST,San Francisco,CA,94112,37.710685,-122.447907
61923,WHAT'S UP DOG! FOLSOM STREET,699 FOLSOM ST,San Francisco,CA,94107,37.783772,-122.398875
61953,ALLSTARS DONUTS & BURGERS,290 GOLDEN GATE AVE,San Francisco,CA,94102,37.781697,-122.415334
61959,EXPRESSIONS SNACK BAR,PIER 41,San Francisco,CA,94133,37.808494,-122.412
61976,DELICA,1 FERRY BUILDING  #45,San Francisco,CA,94111,37.795225,-122.39377
61989,OSHA THAI RESTAURANT & LOUNGE,311 03RD ST,San Francisco,CA,94107,37.783662,-122.398704
62000,CAFE ENCORE,488 POST ST,San Francisco,CA,94109,37.788128,-122.409705
62010,CHILE LINDO,2944 16TH ST,San Francisco,CA,94103,37.765155,-122.418766
62051,PARADA 22,1805 HAIGHT ST,San Francisco,CA,94117,37.769303,-122.451961
62056,MISSION MINIS,3168 22ND ST,San Francisco,CA,94110,37.755555,-122.41808
62057,ASHLEY'S CAFE,4454 CALIFORNIA ST,San Francisco,CA,94118,37.784976,-122.465169
62060,COZY CABLE CAR CAFE,519 POWELL ST,San Francisco,CA,94108,37.789521,-122.408736
62064,CALIFORNIA GROCERY,123 EDDY ST,San Francisco,CA,94102,37.784303,-122.409647
62067,CAFFE LA STAZIONE,701 PENNSYLVANIA AVE #101A,San Francisco,CA,94107,37.757364,-122.393066
62069,GOLDEN EAGLE DELI & GRILL,4401 03RD ST,San Francisco,CA,94124,37.737719,-122.389559
62072,JOHN CAMPBELL'S IRISH BAKERY,5625 GEARY BLVD,San Francisco,CA,94121,37.780224,-122.479651
62140,ROYAL GROUND COFFEE AT KORET DELI,222 STANYAN ST,San Francisco,CA,94118,37.776718,-122.455037
62176,J & V CATERING,2020 JERROLD AVE,San Francisco,CA,94124,37.743496,-122.397317
62179,PAMPANGUENA CUISINE,4441 MISSION ST,San Francisco,CA,94112,37.727111,-122.432926
62251,MR. AND MRS. MISCELLANEOUS,699 22ND ST,San Francisco,CA,94107,37.757908,-122.388189
62277,TACOS SAN BUENA,16TH AND SHOTWELL ST,San Francisco,CA,94102,37.779847,-122.418985
62298,VITAL TEA LEAF,509 GRANT AVE,San Francisco,CA,94108,37.791674,-122.405784
62308,SAM'S DINER,1220 MARKET STREET,San Francisco,CA,94102,37.778497,-122.415146
62316,JEBENA,990 POLK ST #A,San Francisco,CA,94109,37.793061,-122.421089
62330,SOCIAL KITCHEN & BREWERY,1326 09TH AVE,San Francisco,CA,94122,37.758941,-122.48591
62334,PROSPECT,"318 SPEAR ST 1A, 1B",San Francisco,CA,94105,37.789805,-122.390736
62357,MARISCOS FRESCOS ESTILO MASATLAN,975 BAYSHORE BLVD.,San Francisco,CA,94124,37.732156,-122.404191
62358,SUPER DUPER,2304 MARKET ST,San Francisco,CA,94114,37.763884,-122.433688
62362,CAFE PELLEGRINI,659 COLUMBUS AVE,San Francisco,CA,94133,37.800851,-122.411062
62419,INNER FOG,555 IRVING ST  #1,San Francisco,CA,94122,37.764124,-122.463878
62435,CHURCH KEY,1402 GRANT AVE,San Francisco,CA,94133,37.799958,-122.407417
62443,CABLE CAR CITY PUB & CAFE,1 HALLIDIE PLAZA,San Francisco,CA,94102,37.783658,-122.408568
62445,BISTRO 10 UN,"10 UNITED NATIONS PLAZA, 6TH FLOOR  6TH FLOOR",San Francisco,CA,94102,37.780435,-122.413496
62462,GATEWAY CROISSANTS,390 GOLDEN GATE AVE,San Francisco,CA,94102,37.781518,-122.416982
62487,HEIRLOOM CAFE,2500 FOLSOM ST,San Francisco,CA,94110,37.757117,-122.414545
62521,ISA RESTAURANT,3324 STEINER ST,San Francisco,CA,94123,37.800057,-122.437736
62526,"JAPANESE TEA GARDEN ""TEA HOUSE""",75 HAGIWARA TEA GARDEN DR. GOLDEN GATE PARK,San Francisco,CA,94118,37.778382,-122.462787
62532,PICA PICA,401 VALENCIA ST,San Francisco,CA,94103,37.766394,-122.421986
62548,ESTRELLA TAQUERIA,533 HAIGHT ST,San Francisco,CA,94117,37.772013,-122.431047
62550,ANZU RESTAURANT,"222 MASON ST, 2ND FLOOR",San Francisco,CA,94102,37.785648,-122.409497
62551,HOTEL NIKKO-SAN FRANCISCO - HARMONY ROOM,"222 MASON ST,  B1ST FLOOR",San Francisco,CA,94102,37.785648,-122.409497
62552,HOTEL NIKKO SF - BANQUET PREP/SERVICE ROOM,"222 MASON ST, 3RD FLOOR",San Francisco,CA,94102,37.785648,-122.409497
62560,TASTY COFFEE,1818 SAN JOSE AVENUE,San Francisco,CA,94112,37.728688,-122.440358
62561,CHILE PIES & ICE CREAM,601 BAKER ST,San Francisco,CA,94117,37.776594,-122.441555
62572,FALLETTI FOODS,308 BRODERICK ST,San Francisco,CA,94117,37.773348,-122.439147
62573,"GUZMAN'S PRODUCE MARKET, INC.",5229 MISSION ST,San Francisco,CA,94112,37.71514,-122.441997
62578,NEW CHEF HUNG'S RESTAURANT,823 CLAY ST,San Francisco,CA,94108,37.794193,-122.406677
62597,J J FISH & CHICKEN,5100 03RD ST,San Francisco,CA,94124,37.732443,-122.391682
62631,PAPITO,317 CONNECTICUT ST,San Francisco,CA,94107,37.762304,-122.397446
62632,LIVE SUSHI BISTRO,1 GILBERT ST,San Francisco,CA,94103,37.774759,-122.404133
62658,THE HUMMUS GUY,3251 20TH AVE.,San Francisco,CA,94132,,
62674,CHIPOTLE MEXICAN GRILL #1230,232 O'FARRELL ST,San Francisco,CA,94102,37.786387,-122.408605
62688,AUNTIE APRIL'S,4618 03RD ST,San Francisco,CA,94124,37.736277,-122.390334
62701,WAYFARE TAVERN,558 SACRAMENTO ST,San Francisco,CA,94111,37.793907,-122.402304
62702,COMSTOCK SALOON,155 COLUMBUS AVE.,San Francisco,CA,94133,37.79668,-122.40498
62708,H20 CAFE,1330 POLK ST,San Francisco,CA,94109,37.789288,-122.420387
62710,SAM'S CHOWDER MOBILE,GOLDEN GATE PARK,San Francisco,CA,,37.777122,-122.419639
62717,METRO CAFFE,247 FILLMORE ST,San Francisco,CA,94117,37.771771,-122.430445
62730,MONROE,473 BROADWAY ST,San Francisco,CA,94133,37.798054,-122.405017
62732,MORNINGSTAR BOARDING CARE HOME,658 SHOTWELL ST,San Francisco,CA,94110,37.75791,-122.415761
62735,CHINA EXPRESS DELI,2732 MISSION ST,San Francisco,CA,94110,37.7533,-122.41863
62739,TORTAS LOS PICUDOS,2969 24TH ST,San Francisco,CA,94110,37.752653,-122.411359
62744,THE BLUE FIG,990 VALENCIA ST,San Francisco,CA,94110,37.757177,-122.421154
62746,GREEN BAMBOO,1240 NORIEGA ST,San Francisco,CA,94122,37.754249,-122.477086
62765,GREAT INDIA RESTAURANT,6127 GEARY BLVD,San Francisco,CA,94121,37.779984,-122.485229
62767,LINCOLN WAY SHELL,601 LINCOLN WAY,San Francisco,CA,94122,37.766003,-122.464538
62768,19TH AVE SHELL,1200 19TH AVE,San Francisco,CA,94122,37.765421,-122.477256
62769,LOVING HUT VEGAN CUISINE,845 MARKET ST FE12,San Francisco,CA,94103,37.784848,-122.406892
62771,DINOSAURS,2275 MARKET ST UNIT H,San Francisco,CA,94114,37.764697,-122.432322
62775,LOMBARD SHELL,1800 LOMBARD ST,San Francisco,CA,94123,37.800468,-122.431434
62779,SF THIRD STREET SHELL,551 03RD ST,San Francisco,CA,94107,37.780739,-122.395015
62780,POTRERO SHELL,2890 03RD ST,San Francisco,CA,94107,37.752974,-122.38796
62784,MISSION SHELL,3550 MISSION ST,San Francisco,CA,94110,37.740018,-122.423518
62785,HARRISON SHELL,1201 HARRISON ST,San Francisco,CA,94103,37.773568,-122.408712
62797,BHL,2 EMBARCADERO CENTER  STREET LEVEL,San Francisco,CA,,37.795203,-122.398544
62814,HOT SPUD,2640 MASON ST,San Francisco,CA,94133,37.807888,-122.414027
62816,BERNAL HEIGHTS NEIGHBORHOOD CENTER,4468 MISSION ST,San Francisco,CA,94110,37.72619,-122.433725
62824,RANCHO GRANDE TAQUERIA,855 DIVISADERO ST,San Francisco,CA,94117,37.777573,-122.438343
62849,FLEUR DE SEL,308 KEARNY ST,San Francisco,CA,94108,37.790947,-122.404026
62853,CAFE ZITOUNA,1201 SUTTER ST,San Francisco,CA,94109,37.787703,-122.420327
62888,POQUITO,2368 03RD ST,San Francisco,CA,94107,37.759587,-122.388625
62889,BENU,22 HAWTHORNE ST,San Francisco,CA,94105,37.785608,-122.399069
62896,SPICE KIT,405 HOWARD ST SUITE 130,San Francisco,CA,94105,37.789057,-122.395322
62900,CURBSIDE CAFE,2417 CALIFORNIA ST,San Francisco,CA,94115,37.788822,-122.434116
62913,NUBI YOGURT,2300 16TH ST SUITE #215,San Francisco,CA,94103,37.765708,-122.409002
62921,KA'FE 99 SQFT,3150 18TH ST #114,San Francisco,CA,94110,37.762178,-122.414183
62939,HOOKER'S SWEET TREATS,442 HYDE ST,San Francisco,CA,94109,37.784869,-122.416078
62941,J & E DELI,757 LARKIN ST,San Francisco,CA,94109,37.784884,-122.417884
62942,PEPPLES DONUTS,1 FERRY BUILDING  #38C,San Francisco,CA,94111,37.795225,-122.39377
62943,IRVING PIZZA,928 GEARY ST,San Francisco,CA,94109,37.786068,-122.418644
62978,CITIZENS BAND,1198 FOLSOM ST,San Francisco,CA,94103,37.775124,-122.40994
62990,"INTERNATIONAL SCHOOL OF PIZZA, INC.",1556 STOCKTON ST,San Francisco,CA,94133,37.800218,-122.409096
63000,THE LITTLE CHIHUAHUA MEXICAN,4123 24TH ST,San Francisco,CA,94114,37.751243,-122.434619
63016,SPIN CITY COFFEE BAR,1299 SANCHEZ ST,San Francisco,CA,94114,37.748474,-122.429286
63047,ROAM ARTISAN BURGERS,1785 UNION ST,San Francisco,CA,94123,37.797954,-122.428477
63049,NOODLE CITY,1165 POWELL ST,San Francisco,CA,94108,37.795534,-122.409893
63076,PERRY'S AT THE SF DESIGN CENTER,101 HENRY ADAMS ST,San Francisco,CA,94103,37.767554,-122.403756
63077,AROMA TEA SHOP,845 WASHINGTON ST,San Francisco,CA,94108,37.795033,-122.407368
63079,"G. L. ALFIERI, LLC",1 FERRY BUILDING,San Francisco,CA,94111,37.795225,-122.39377
63082,THE BRICK YARD,1787 UNION ST,San Francisco,CA,94123,37.797933,-122.428627
63084,NEW LIEN HING,400 CLEMENT ST,San Francisco,CA,94118,37.783008,-122.463562
63091,MAYA WATERS,TREASURE ISLAND  888 AVENUE H,San Francisco,CA,94130,,
63095,AFC SUSHI @ SAFEWAY 1711,15 MARINA BLVD,San Francisco,CA,94123,37.805073,-122.433106
63112,SUSHI RAW #4,901 TARAVAL,San Francisco,CA,94116,37.742993,-122.475859
63119,OAKSIDE CAFE,1195 OAK ST,San Francisco,CA,94117,37.772904,-122.438926
63121,SODINI'S RESTAURANT,510 GREEN ST,San Francisco,CA,94133,37.799697,-122.407614
63124,MARENGO ON UNION,1980 UNION ST UPPER STREET LEVEL,San Francisco,CA,94123,37.797578,-122.431883
63131,JENNY'S RESTAURANT,91 06TH ST,San Francisco,CA,94103,37.774722,-122.406761
63136,SODEXO AT PG & E ENERGY CENTER,851 HOWARD ST,San Francisco,CA,94103,37.782336,-122.403788
63150,LOCAL DINER,1244 MARKET ST,San Francisco,CA,94102,37.778343,-122.415348
63156,TAKARA SUSHI S.F.,4243 18TH ST,San Francisco,CA,94114,37.760733,-122.436848
63169,GRAND COFFEE,2663 MISSION ST,San Francisco,CA,94110,37.754383,-122.418616
63191,ALEXANDER'S STEAKHOUSE,448 BRANNAN ST,San Francisco,CA,94107,37.779153,-122.395569
63208,ZESTY RESTAURANT,850 FOLSOM ST,San Francisco,CA,94107,37.781094,-122.402418
63210,LET'S BE FRANK,JUSTIN HERMAN PLAZA,San Francisco,CA,,37.777122,-122.419639
63248,LIL'DARLINGS,312 COLUMBUS AVE,San Francisco,CA,94133,37.798065,-122.406855
63256,VIVA GOA INDIAN CUISINE,2420 LOMBARD ST,San Francisco,CA,94123,37.799188,-122.441423
63258,GREENHOUSE CAFE,329 WEST PORTAL AVE,San Francisco,CA,94127,37.737539,-122.469495
63265,SUN MAXIM'S BAKERY,2034 IRVING ST,San Francisco,CA,94122,37.763468,-122.479851
63280,GOOD LUCK MARKET,1215 TARAVAL ST,San Francisco,CA,94116,37.742863,-122.479259
63286,EL PARAISO,1198 TREAT AVE,San Francisco,CA,94110,,
63287,INDIAN OVEN,233 FILLMORE ST,San Francisco,CA,94117,37.771682,-122.430427
63297,DRIP COFFEE,450 STANYAN ST,San Francisco,CA,94117,37.773657,-122.454417
63303,MY FATHER'S KITCHEN LLC,1655 DIVISADERO ST,San Francisco,CA,94115,37.785013,-122.439844
63304,PLOW,1299 18TH ST,San Francisco,CA,94107,37.762588,-122.395534
63404,COMMONWEALTH,2224 MISSION ST,San Francisco,CA,94110,37.761337,-122.419355
63406,BAKER STREET BISTRO,2953 BAKER ST,San Francisco,CA,94123,37.798172,-122.445962
63413,MYMY,1500 CALIFORNIA ST,San Francisco,CA,94109,37.790798,-122.419214
63426,BAKER & BANKER BAKERY,1701 OCTAVIA ST A,San Francisco,CA,94109,37.787865,-122.426938
63429,YAKINIQ,1640 POST ST 2ND FLOOR,San Francisco,CA,94115,37.785738,-122.428824
63447,J.T. RESTAURANT/CATERING,953 MISSION ST 100,San Francisco,CA,94103,37.781843,-122.407517
63488,THE SALAD PLACE,400 LONDON ST,San Francisco,CA,94112,37.722649,-122.435305
63489,FERRY BUILDING COMMISSARY,1 FERRY BUILDING  #8A,San Francisco,CA,94111,37.795225,-122.39377
63493,THE GOLDEN WEST,8 TRINITY PL,San Francisco,CA,94104,37.790053,-122.402586
63494,TOKYO SNACKS,865 MARKET ST,San Francisco,CA,94103,,
63503,MASON STREET DELI AND MARKET,39 MASON,San Francisco,CA,94102,37.784094,-122.409274
63554,KIN KHAO THAI EATERY,55 CYRIL MAGNIN ST,San Francisco,CA,94102,37.784965,-122.408614
63576,ANGKOR BOREI RESTAURANT,3471 MISSION ST,San Francisco,CA,94110,37.741333,-122.422603
63597,ZERO ZERO,826 FOLSOM ST,San Francisco,CA,94107,37.781494,-122.401909
63601,TOKYO EXPRESS RESTAURANT,814 MISSION ST,San Francisco,CA,94103,37.784163,-122.404739
63602,BUMZYS COOKIES,1460 FILLMORE ST,San Francisco,CA,94115,37.782929,-122.432566
63615,SAIWAII RAMEN,2240 IRVING ST,San Francisco,CA,94122,37.763368,-122.482262
63618,CONTRABAND COFFEE LLC,1415 LARKIN ST,San Francisco,CA,94109,37.790933,-122.41914
63619,SUBWAY SANDWICHES,77 VAN NESS AVE #100,San Francisco,CA,94102,37.776133,-122.419484
63624,SEOUL ON WHEELS,FORT MASON,San Francisco,CA,,37.804012,-122.42804
63646,SFDH - HARRY DENTON'S STARLIGHT ROOM,450 POWELL ST 21ST FLOOR,San Francisco,CA,94108,37.788782,-122.408439
63651,SFDH - EMPLOYEE CAFETERIA,450 POWELL ST BASEMENT,San Francisco,CA,94102,37.788918,-122.408507
63652,SFDH - BANQUET MAIN KITCHEN,450 POWELL ST 2ND FLOOR,San Francisco,CA,94102,37.788918,-122.408507
63653,SFDH - SCALA'S BISTRO RESTAURANT,450 POWELL ST 1ST FLOOR,San Francisco,CA,94102,37.788918,-122.408507
63654,SFDH - SCALA'S BISTRO BAKERY,450 POWELL ST 1ST FLOOR,San Francisco,CA,94102,37.788782,-122.408439
63663,CAFE TABOO,600 YORK ST,San Francisco,CA,94110,37.761597,-122.409155
63713,SUPERB GARDEN GROCERY,2433 NORIEGA ST,San Francisco,CA,94122,37.753603,-122.489688
63755,HANA ZEN SUSHI & YAKITORI BAR,PIER 39  SPACE M209,San Francisco,CA,94133,37.80824,-122.410189
63757,AJISEN RAMEN,865 MARKET ST #STC-12,San Francisco,CA,94103,37.784317,-122.407563
63763,WILD PEPPER,3601 26TH ST,San Francisco,CA,94110,37.748813,-122.421569
63773,IRISH TIMES BAR AND GRILL,500 SACRAMENTO ST,San Francisco,CA,94111,37.79407,-122.401269
63776,UNA PIZZA NAPOLETANA LLC,210 11TH ST,San Francisco,CA,94103,37.772944,-122.415443
63780,TAQUERIA EL BUEN SABOR #2,98 LELAND AVENUE,San Francisco,CA,94134,37.711887,-122.40542
63804,BAI THONG THAI CUISINE,298 GOUGH ST,San Francisco,CA,94102,37.775687,-122.422697
63824,BLUE FOG MARKET,2567 GOUGH ST,San Francisco,CA,94123,37.797083,-122.427094
63860,INSTITUTE ON AGING,3575 GEARY BLVD,San Francisco,CA,94118,37.781233,-122.457669
63864,DAVE'S FOOD STORE,1601 20TH ST,San Francisco,CA,94107,37.759923,-122.397419
63893,MARINA SUSHI BAR,2020 LOMBARD ST,San Francisco,CA,94123,37.800028,-122.434864
63896,SMOKIN' WAREHOUSE BBQ,1465 CARROLL AVE,San Francisco,CA,94124,37.723466,-122.390795
63897,BOB'S DONUTS AND PASTRIES,1621 POLK ST,San Francisco,CA,94109,37.791914,-122.420984
63918,COTOGNA,490 PACIFIC AVE,San Francisco,CA,94133,37.797378,-122.403344
63920,LATIN GRILL EXPRESS,993 NORTH POINT ST,San Francisco,CA,94109,37.805265,-122.423483
63926,BAR AGRICOLE LLC,355 11TH ST SUITE 100,San Francisco,CA,94103,37.771204,-122.413131
63940,MI PUEBLITO MARKET,2765 MISSION ST,San Francisco,CA,94110,37.752813,-122.418496
63943,OMI SENIOR CENTER,65 BEVERLY ST,San Francisco,CA,94132,37.717298,-122.471709
63971,MUNCHBOXX,643 CLAY ST,San Francisco,CA,94111,37.794554,-122.403827
63992,THAI COTTAGE RESTAURANT,4041 JUDAH ST,San Francisco,CA,94122,37.760413,-122.50555
64004,MISSION GROCETERIA,2950 23RD ST,San Francisco,CA,94110,37.754298,-122.411272
64007,OAKES CHILDREN'S CENTER,1550 TREAT AVE.,San Francisco,CA,94110,37.745947,-122.412515
64008,JONES,620 JONES ST,San Francisco,CA,94102,37.787117,-122.413186
64021,SWEET MAPLE COFFEE SHOP,2101 SUTTER ST,San Francisco,CA,94115,37.785833,-122.434938
64041,MEHFIL INDIAN CUISINE & BAR,2301 FILLMORE ST,San Francisco,CA,94115,37.790923,-122.434264
64057,RAGAZZA,311 DIVISADERO ST,San Francisco,CA,94117,37.772473,-122.437324
64067,CREATIVE CATERING,2600 TURK ST,San Francisco,CA,94118,37.778313,-122.449816
64076,THE SYCAMORE,2140 MISSION ST,San Francisco,CA,94110,37.762789,-122.419495
64092,MOYO'S YOGURT,1737 POST ST #367,San Francisco,CA,94115,37.785457,-122.430317
64101,YOUR MARKET,1460 48TH AVE,San Francisco,CA,94124,37.759173,-122.507956
64116,ARIZMENDI BAKERY,1268 VALENCIA ST,San Francisco,CA,94110,37.752612,-122.420769
64141,FRESCO PIZZA AND GRILL,1338 POLK ST,San Francisco,CA,94109,37.789278,-122.420387
64149,NAGO FOODS,3251 20TH AVE,San Francisco,CA,94132,,
64154,"YUMMY DIM SUM & FAST FOOD, LLC",930 STOCKTON ST,San Francisco,CA,94108,37.794457,-122.407896
64157,THE CULINARY EDGE,75 OAK GROVE ST,San Francisco,CA,94107,37.777271,-122.401731
64161,HOUSE OF THAI,901 LARKIN ST,San Francisco,CA,94109,37.786119,-122.418182
64176,DRAGON RIVER RESTAURANT,5045 GEARY BLVD,San Francisco,CA,94118,37.780523,-122.47358
64194,"EBBETT'S GOOD TO GO, INC.",OFF THE GRID-CIVIC CENTER/CITY HALL,San Francisco,CA,,,
64195,GOLDEN GATE INDIAN CUISINE & PIZZA,1388 C 46TH AVE,San Francisco,CA,94122,37.758941,-122.48591
64202,CURBSIDE COFFEE,298 SPEAR ST,San Francisco,CA,94105,,
64213,BBC CAFE,1485 BAYSHORE BLVD,San Francisco,CA,94124,37.726,-122.401598
64231,SWEET LIME INC.,2100 SUTTER ST,San Francisco,CA,94115,37.785888,-122.435133
64236,SUTTER PUB AND RESTAURANT,700 SUTTER ST,San Francisco,CA,94102,37.78881,-122.41188
64242,DOGPATCH CAFE,2295 03RD ST,San Francisco,CA,94107,37.760575,-122.388398
64308,GOODY GOODIE CREAM & SUGAR,1830 HARRISON STREET,San Francisco,CA,94103,37.767968,-122.413384
64319,LITTLEGREENCYCLO LLC,OFF THE GRID-UPPER HAIGHT,San Francisco,CA,,37.777122,-122.419639
64333,THE CR�ME BRULEE CART,MARKET  & SUTTER,San Francisco,CA,,37.7903,-122.40014
64338,HI TOPS,2247 MARKET ST,San Francisco,CA,94114,,
64346,FILLMORE BAKE SHOP,1890 FILLMORE ST,San Francisco,CA,94115,37.786951,-122.433362
64351,FATTED CALF SF,320 FELL ST,San Francisco,CA,94102,37.775918,-122.423134
64354,"SAN FRANCISCO POULTRY, INC.",1199 STOCKTON ST #A,San Francisco,CA,94133,37.796583,-122.408413
64361,AROMA TEA SHOP,302 06TH AVE,San Francisco,CA,94118,37.778382,-122.462787
64377,LEOPOLD'S,2400 POLK ST,San Francisco,CA,94109,37.798887,-122.422317
64379,PICCADILLY FISH & CHIPS,1348 POLK ST,San Francisco,CA,94109,37.789299,-122.420352
64380,MICHAEL MINA RESTAURANT,252 CALIFORNIA ST,San Francisco,CA,94111,37.793338,-122.399583
64384,TWENTY FIVE LUSK,25 LUSK ST,San Francisco,CA,94107,37.778414,-122.394411
64387,YIN MCDONALD'S,1100 FILLMORE ST,San Francisco,CA,94115,37.779837,-122.431967
64416,YOPPI YOGURT,845 MARKET ST 277,San Francisco,CA,94103,37.784848,-122.406892
64434,YIN MCDONALDS,145 JEFFERSON ST STE. 200,San Francisco,CA,94133,37.808323,-122.414668
64435,HUMMUS HEAVEN,1310 09TH AVE,San Francisco,CA,94122,,
64437,WE LOVE JAM,1310 09TH AVE,San Francisco,CA,94122,,
64454,SUSHIRRITO,59 NEW MONTGOMERY ST,San Francisco,CA,94105,37.787925,-122.400953
64463,415 DOGS,OFF THE GRID,San Francisco,CA,,,
64466,SHANGHAI DUMPLING KING,3319 BALBOA ST,San Francisco,CA,94121,37.775813,-122.494499
64484,TWIRL AND DIP,OFF THE GRID - STANYON/CIVIC CENTER,San Francisco,CA,,37.777122,-122.419639
64490,HOME MAID RAVIOLI CO.,1322 GROVE ST,San Francisco,CA,94117,,
64492,WHOLE FOODS MARKET,690 STANYAN ST.,San Francisco,CA,94117,37.769417,-122.453547
64496,HORNBLOWER CRUISES & EVENTS - SF SPIRIT," PIER 3, THE EMBARCADERO  ",San Francisco,CA,94111,37.794551,-122.39319
64501,CANCHOLA'S BAR,3775 MISSION ST,San Francisco,CA,94110,37.736323,-122.42428
64502,PIZZERIA SOPHIA,1934 OCEAN AVE,San Francisco,CA,94127,37.725697,-122.463311
64503,WOOLY PIG CAFE,205 HUGO ST,San Francisco,CA,94122,37.765184,-122.460028
64513,GOLD COAST GRILL & CATERING,1650 HOLLOWAY AVE,San Francisco,CA,94132,37.720894,-122.478029
64524,FRESCA RESTAURANT,737 IRVING ST,San Francisco,CA,94122,37.764033,-122.4659
64525,LOVING HUT VEGAN CUISINE,524 IRVING ST,San Francisco,CA,94122,37.764188,-122.463592
64540,LEO'S HOT DOGS,2301 MISSION ST,San Francisco,CA,CA,37.760054,-122.419166
64549,EIGHT IMMORTALS,1433 TARAVAL ST,San Francisco,CA,94116,37.742754,-122.481659
64581,CREPERIE SAINT GERMAIN,222 02ND ST,San Francisco,CA,94105,37.786528,-122.397979
